t,kind,detail
1707.14,explore_status,exploration_complete
1707.64,frontiers,avail=2 black=0
1707.64,explore_status,exploration_complete
1708.14,frontiers,avail=2 black=0
1708.14,explore_status,exploration_complete
1708.64,frontiers,avail=2 black=0
1708.64,explore_status,exploration_complete
1709.14,frontiers,avail=2 black=0
1709.14,explore_status,exploration_complete
1709.64,frontiers,avail=2 black=0
1709.64,explore_status,exploration_complete
1710.14,frontiers,avail=2 black=0
1710.14,explore_status,exploration_complete
1710.64,frontiers,avail=2 black=0
1710.64,explore_status,exploration_complete
1711.14,frontiers,avail=2 black=0
1711.14,explore_status,exploration_complete
1711.64,frontiers,avail=2 black=0
1711.64,explore_status,exploration_complete
1712.14,frontiers,avail=2 black=0
1712.14,explore_status,exploration_complete
1712.64,frontiers,avail=2 black=0
1712.64,explore_status,exploration_complete
1713.14,frontiers,avail=2 black=0
1713.14,explore_status,exploration_complete
1713.64,frontiers,avail=2 black=0
1713.64,explore_status,exploration_complete
1714.14,frontiers,avail=2 black=0
1714.14,explore_status,exploration_complete
1714.64,frontiers,avail=2 black=0
1714.64,explore_status,exploration_complete
1715.14,frontiers,avail=2 black=0
1715.14,explore_status,exploration_complete
1715.64,frontiers,avail=2 black=0
1715.64,explore_status,exploration_complete
1716.14,frontiers,avail=2 black=0
1716.14,explore_status,exploration_complete
1716.64,frontiers,avail=2 black=0
1716.64,explore_status,exploration_complete
1717.14,frontiers,avail=2 black=0
1717.14,explore_status,exploration_complete
1717.64,frontiers,avail=2 black=0
1717.64,explore_status,exploration_complete
1718.14,frontiers,avail=2 black=0
1718.14,explore_status,exploration_complete
1718.64,frontiers,avail=2 black=0
1718.64,explore_status,exploration_complete
1719.14,frontiers,avail=2 black=0
1719.14,explore_status,exploration_complete
1719.64,frontiers,avail=2 black=0
1719.64,explore_status,exploration_complete
1720.14,frontiers,avail=2 black=0
1720.14,explore_status,exploration_complete
1720.64,frontiers,avail=2 black=0
1720.64,explore_status,exploration_complete
1721.14,frontiers,avail=2 black=0
1721.14,explore_status,exploration_complete
1721.64,frontiers,avail=2 black=0
1721.64,explore_status,exploration_complete
1722.14,frontiers,avail=2 black=0
1722.14,explore_status,exploration_complete
1722.64,frontiers,avail=2 black=0
1722.64,explore_status,exploration_complete
1723.14,frontiers,avail=2 black=0
1723.14,explore_status,exploration_complete
1723.64,frontiers,avail=2 black=0
1723.64,explore_status,exploration_complete
1724.14,frontiers,avail=2 black=0
1724.14,explore_status,exploration_complete
1724.64,frontiers,avail=2 black=0
1724.64,explore_status,exploration_complete
1725.14,frontiers,avail=2 black=0
1725.14,explore_status,exploration_complete
1725.64,frontiers,avail=2 black=0
1725.64,explore_status,exploration_complete
1726.14,frontiers,avail=2 black=0
1726.14,explore_status,exploration_complete
1726.64,frontiers,avail=2 black=0
1726.64,explore_status,exploration_complete
1727.14,frontiers,avail=2 black=0
1727.14,explore_status,exploration_complete
1727.64,frontiers,avail=2 black=0
1727.64,explore_status,exploration_complete
1728.14,frontiers,avail=2 black=0
1728.14,explore_status,exploration_complete
1728.64,frontiers,avail=2 black=0
1728.64,explore_status,exploration_complete
1729.14,frontiers,avail=2 black=0
1729.14,explore_status,exploration_complete
1729.64,frontiers,avail=2 black=0
1729.64,explore_status,exploration_complete
1730.14,frontiers,avail=2 black=0
1730.14,explore_status,exploration_complete
1730.64,frontiers,avail=2 black=0
1730.64,explore_status,exploration_complete
1731.14,frontiers,avail=2 black=0
1731.14,explore_status,exploration_complete
1731.64,frontiers,avail=2 black=0
1731.64,explore_status,exploration_complete
1732.14,frontiers,avail=2 black=0
1732.14,explore_status,exploration_complete
1732.64,frontiers,avail=2 black=0
1732.64,explore_status,exploration_complete
1733.14,frontiers,avail=2 black=0
1733.14,explore_status,exploration_complete
1733.64,frontiers,avail=2 black=0
1733.64,explore_status,exploration_complete
1734.14,frontiers,avail=2 black=0
1734.14,explore_status,exploration_complete
1734.64,frontiers,avail=2 black=0
1734.64,explore_status,exploration_complete
1735.14,frontiers,avail=2 black=0
1735.14,explore_status,exploration_complete
1735.64,frontiers,avail=2 black=0
1735.64,explore_status,exploration_complete
1736.14,frontiers,avail=2 black=0
1736.14,explore_status,exploration_complete
1736.64,frontiers,avail=2 black=0
1736.64,explore_status,exploration_complete
1737.14,frontiers,avail=2 black=0
1737.14,explore_status,exploration_complete
1737.64,frontiers,avail=2 black=0
1737.64,explore_status,exploration_complete
1738.14,frontiers,avail=2 black=0
1738.14,explore_status,exploration_complete
1738.64,frontiers,avail=2 black=0
1738.64,explore_status,exploration_complete
1739.14,frontiers,avail=2 black=0
1739.14,explore_status,exploration_complete
1739.64,frontiers,avail=2 black=0
1739.64,explore_status,exploration_complete
1740.14,frontiers,avail=2 black=0
1740.14,explore_status,exploration_complete
1740.64,frontiers,avail=2 black=0
1740.64,explore_status,exploration_complete
1741.14,frontiers,avail=2 black=0
1741.14,explore_status,exploration_complete
1741.64,frontiers,avail=2 black=0
1741.64,explore_status,exploration_complete
1742.14,frontiers,avail=2 black=0
1742.14,explore_status,exploration_complete
1742.64,frontiers,avail=2 black=0
1742.64,explore_status,exploration_complete
1743.14,frontiers,avail=2 black=0
1743.14,explore_status,exploration_complete
1743.64,frontiers,avail=2 black=0
1743.64,explore_status,exploration_complete
1744.14,frontiers,avail=2 black=0
1744.14,explore_status,exploration_complete
1744.64,frontiers,avail=2 black=0
1744.64,explore_status,exploration_complete
1745.14,frontiers,avail=2 black=0
1745.14,explore_status,exploration_complete
1745.64,frontiers,avail=2 black=0
1745.64,explore_status,exploration_complete
1746.14,frontiers,avail=2 black=0
1746.14,explore_status,exploration_complete
1746.64,frontiers,avail=2 black=0
1746.64,explore_status,exploration_complete
1747.14,frontiers,avail=2 black=0
1747.14,explore_status,exploration_complete
1747.64,frontiers,avail=2 black=0
1747.64,explore_status,exploration_complete
1748.14,frontiers,avail=2 black=0
1748.14,explore_status,exploration_complete
1748.64,frontiers,avail=2 black=0
1748.64,explore_status,exploration_complete
1749.14,frontiers,avail=2 black=0
1749.14,explore_status,exploration_complete
1749.64,frontiers,avail=2 black=0
1749.64,explore_status,exploration_complete
1750.14,frontiers,avail=2 black=0
1750.14,explore_status,exploration_complete
1750.64,frontiers,avail=2 black=0
1750.64,explore_status,exploration_complete
1751.14,frontiers,avail=2 black=0
1751.14,explore_status,exploration_complete
1751.64,frontiers,avail=2 black=0
1751.64,explore_status,exploration_complete
1752.14,frontiers,avail=2 black=0
1752.14,explore_status,exploration_complete
1752.64,frontiers,avail=2 black=0
1752.64,explore_status,exploration_complete
1753.14,frontiers,avail=2 black=0
1753.14,explore_status,exploration_complete
1753.64,frontiers,avail=2 black=0
1753.64,explore_status,exploration_complete
1754.14,frontiers,avail=2 black=0
1754.14,explore_status,exploration_complete
1754.64,frontiers,avail=2 black=0
1754.64,explore_status,exploration_complete
1755.14,frontiers,avail=2 black=0
1755.14,explore_status,exploration_complete
1755.64,frontiers,avail=2 black=0
1755.64,explore_status,exploration_complete
1756.14,frontiers,avail=2 black=0
1756.14,explore_status,exploration_complete
1756.64,frontiers,avail=2 black=0
1756.64,explore_status,exploration_complete
1757.14,frontiers,avail=2 black=0
1757.14,explore_status,exploration_complete
1757.64,frontiers,avail=2 black=0
1757.64,explore_status,exploration_complete
1758.14,frontiers,avail=2 black=0
1758.14,explore_status,exploration_complete
1758.64,frontiers,avail=2 black=0
1758.64,explore_status,exploration_complete
1759.14,frontiers,avail=2 black=0
1759.14,explore_status,exploration_complete
1759.64,frontiers,avail=2 black=0
1759.64,explore_status,exploration_complete
1760.14,frontiers,avail=2 black=0
1760.14,explore_status,exploration_complete
1760.64,frontiers,avail=2 black=0
1760.64,explore_status,exploration_complete
1761.14,frontiers,avail=2 black=0
1761.14,explore_status,exploration_complete
1761.64,frontiers,avail=2 black=0
1761.64,explore_status,exploration_complete
1762.14,frontiers,avail=2 black=0
1762.14,explore_status,exploration_complete
1762.64,frontiers,avail=2 black=0
1762.64,explore_status,exploration_complete
1763.14,frontiers,avail=2 black=0
1763.14,explore_status,exploration_complete
1763.64,frontiers,avail=2 black=0
1763.64,explore_status,exploration_complete
1764.14,frontiers,avail=2 black=0
1764.14,explore_status,exploration_complete
1764.64,frontiers,avail=2 black=0
1764.64,explore_status,exploration_complete
1765.14,frontiers,avail=2 black=0
1765.14,explore_status,exploration_complete
1765.64,frontiers,avail=2 black=0
1765.64,explore_status,exploration_complete
1766.14,frontiers,avail=2 black=0
1766.14,explore_status,exploration_complete
1766.64,frontiers,avail=2 black=0
1766.64,explore_status,exploration_complete
1767.14,frontiers,avail=2 black=0
1767.14,explore_status,exploration_complete
1767.64,frontiers,avail=2 black=0
1767.64,explore_status,exploration_complete
1768.14,frontiers,avail=2 black=0
1768.14,explore_status,exploration_complete
1768.64,frontiers,avail=2 black=0
1768.64,explore_status,exploration_complete
1769.14,frontiers,avail=2 black=0
1769.14,explore_status,exploration_complete
1769.64,frontiers,avail=2 black=0
1769.64,explore_status,exploration_complete
1770.14,frontiers,avail=2 black=0
1770.14,explore_status,exploration_complete
1770.64,frontiers,avail=2 black=0
1770.64,explore_status,exploration_complete
1771.14,frontiers,avail=2 black=0
1771.14,explore_status,exploration_complete
1771.64,frontiers,avail=2 black=0
1771.64,explore_status,exploration_complete
1772.14,frontiers,avail=2 black=0
1772.14,explore_status,exploration_complete
1772.64,frontiers,avail=2 black=0
1772.64,explore_status,exploration_complete
1773.14,frontiers,avail=2 black=0
1773.14,explore_status,exploration_complete
1773.64,frontiers,avail=2 black=0
1773.64,explore_status,exploration_complete
1774.14,frontiers,avail=2 black=0
1774.14,explore_status,exploration_complete
1774.64,frontiers,avail=2 black=0
1774.64,explore_status,exploration_complete
1775.14,frontiers,avail=2 black=0
1775.14,explore_status,exploration_complete
1775.64,frontiers,avail=2 black=0
1775.64,explore_status,exploration_complete
1776.14,frontiers,avail=2 black=0
1776.14,explore_status,exploration_complete
1776.64,frontiers,avail=2 black=0
1776.64,explore_status,exploration_complete
1777.14,frontiers,avail=2 black=0
1777.14,explore_status,exploration_complete
1777.64,frontiers,avail=2 black=0
1777.64,explore_status,exploration_complete
1778.14,frontiers,avail=2 black=0
1778.14,explore_status,exploration_complete
1778.64,frontiers,avail=2 black=0
1778.64,explore_status,exploration_complete
1779.14,frontiers,avail=2 black=0
1779.14,explore_status,exploration_complete
1779.64,frontiers,avail=2 black=0
1779.64,explore_status,exploration_complete
1780.14,frontiers,avail=2 black=0
1780.14,explore_status,exploration_complete
1780.64,frontiers,avail=2 black=0
1780.64,explore_status,exploration_complete
1781.14,frontiers,avail=2 black=0
1781.14,explore_status,exploration_complete
1781.64,frontiers,avail=2 black=0
1781.64,explore_status,exploration_complete
1782.14,frontiers,avail=2 black=0
1782.14,explore_status,exploration_complete
1782.64,frontiers,avail=2 black=0
1782.64,explore_status,exploration_complete
1783.14,frontiers,avail=2 black=0
1783.14,explore_status,exploration_complete
1783.64,frontiers,avail=2 black=0
1783.64,explore_status,exploration_complete
1784.14,frontiers,avail=2 black=0
1784.14,explore_status,exploration_complete
1784.64,frontiers,avail=2 black=0
1784.64,explore_status,exploration_complete
1785.14,frontiers,avail=2 black=0
1785.14,explore_status,exploration_complete
1785.64,frontiers,avail=2 black=0
1785.64,explore_status,exploration_complete
1786.14,frontiers,avail=2 black=0
1786.14,explore_status,exploration_complete
1786.64,frontiers,avail=2 black=0
1786.64,explore_status,exploration_complete
1787.14,frontiers,avail=2 black=0
1787.14,explore_status,exploration_complete
1787.64,frontiers,avail=2 black=0
1787.64,explore_status,exploration_complete
1788.14,frontiers,avail=2 black=0
1788.14,explore_status,exploration_complete
1788.64,frontiers,avail=2 black=0
1788.64,explore_status,exploration_complete
1789.14,frontiers,avail=2 black=0
1789.14,explore_status,exploration_complete
1789.64,frontiers,avail=2 black=0
1789.64,explore_status,exploration_complete
1790.14,frontiers,avail=2 black=0
1790.14,explore_status,exploration_complete
1790.64,frontiers,avail=2 black=0
1790.64,explore_status,exploration_complete
1791.14,frontiers,avail=2 black=0
1791.14,explore_status,exploration_complete
1791.64,frontiers,avail=2 black=0
1791.64,explore_status,exploration_complete
1792.14,frontiers,avail=2 black=0
1792.14,explore_status,exploration_complete
1792.64,frontiers,avail=2 black=0
1792.64,explore_status,exploration_complete
1793.14,frontiers,avail=2 black=0
1793.14,explore_status,exploration_complete
1793.64,frontiers,avail=2 black=0
1793.64,explore_status,exploration_complete
1794.14,frontiers,avail=2 black=0
1794.14,explore_status,exploration_complete
1794.64,frontiers,avail=2 black=0
1794.64,explore_status,exploration_complete
1795.14,frontiers,avail=2 black=0
1795.14,explore_status,exploration_complete
1795.64,frontiers,avail=2 black=0
1795.64,explore_status,exploration_complete
1796.14,frontiers,avail=2 black=0
1796.14,explore_status,exploration_complete
1796.64,frontiers,avail=2 black=0
1796.64,explore_status,exploration_complete
1797.14,frontiers,avail=2 black=0
1797.14,explore_status,exploration_complete
1797.64,frontiers,avail=2 black=0
1797.64,explore_status,exploration_complete
1798.14,frontiers,avail=2 black=0
1798.14,explore_status,exploration_complete
1798.64,frontiers,avail=2 black=0
1798.64,explore_status,exploration_complete
1799.14,frontiers,avail=2 black=0
1799.14,explore_status,exploration_complete
1799.64,frontiers,avail=2 black=0
1799.64,explore_status,exploration_complete
1800.14,frontiers,avail=2 black=0
1800.14,explore_status,exploration_complete
1800.64,frontiers,avail=2 black=0
1800.64,explore_status,exploration_complete
1801.14,frontiers,avail=2 black=0
1801.14,explore_status,exploration_complete
1801.64,frontiers,avail=2 black=0
1801.64,explore_status,exploration_complete
1802.14,frontiers,avail=2 black=0
1802.14,explore_status,exploration_complete
1802.64,frontiers,avail=2 black=0
1802.64,explore_status,exploration_complete
1803.14,frontiers,avail=2 black=0
1803.14,explore_status,exploration_complete
1803.64,frontiers,avail=2 black=0
1803.64,explore_status,exploration_complete
1804.14,frontiers,avail=2 black=0
1804.14,explore_status,exploration_complete
1804.64,frontiers,avail=2 black=0
1804.64,explore_status,exploration_complete
1805.14,frontiers,avail=2 black=0
1805.14,explore_status,exploration_complete
1805.64,frontiers,avail=2 black=0
1805.64,explore_status,exploration_complete
1806.14,frontiers,avail=2 black=0
1806.14,explore_status,exploration_complete
1806.64,frontiers,avail=2 black=0
1806.64,explore_status,exploration_complete
1807.14,frontiers,avail=2 black=0
1807.14,explore_status,exploration_complete
1807.64,frontiers,avail=2 black=0
1807.64,explore_status,exploration_complete
1808.14,frontiers,avail=2 black=0
1808.14,explore_status,exploration_complete
1808.64,frontiers,avail=2 black=0
1808.64,explore_status,exploration_complete
1809.14,frontiers,avail=2 black=0
1809.14,explore_status,exploration_complete
1809.64,frontiers,avail=2 black=0
1809.64,explore_status,exploration_complete
1810.14,frontiers,avail=2 black=0
1810.14,explore_status,exploration_complete
1810.64,frontiers,avail=2 black=0
1810.64,explore_status,exploration_complete
1811.14,frontiers,avail=2 black=0
1811.14,explore_status,exploration_complete
1811.64,frontiers,avail=2 black=0
1811.64,explore_status,exploration_complete
1812.14,frontiers,avail=2 black=0
1812.14,explore_status,exploration_complete
1812.64,frontiers,avail=2 black=0
1812.64,explore_status,exploration_complete
1813.14,frontiers,avail=2 black=0
1813.14,explore_status,exploration_complete
1813.64,frontiers,avail=2 black=0
1813.64,explore_status,exploration_complete
1814.14,frontiers,avail=2 black=0
1814.14,explore_status,exploration_complete
1814.64,frontiers,avail=2 black=0
1814.64,explore_status,exploration_complete
1815.14,frontiers,avail=2 black=0
1815.14,explore_status,exploration_complete
1815.64,frontiers,avail=2 black=0
1815.64,explore_status,exploration_complete
1816.14,frontiers,avail=2 black=0
1816.14,explore_status,exploration_complete
1816.64,frontiers,avail=2 black=0
1816.64,explore_status,exploration_complete
1817.14,frontiers,avail=2 black=0
1817.14,explore_status,exploration_complete
1817.64,frontiers,avail=2 black=0
1817.64,explore_status,exploration_complete
1818.14,frontiers,avail=2 black=0
1818.14,explore_status,exploration_complete
1818.64,frontiers,avail=2 black=0
1818.64,explore_status,exploration_complete
1819.14,frontiers,avail=2 black=0
1819.14,explore_status,exploration_complete
1819.64,frontiers,avail=2 black=0
1819.64,explore_status,exploration_complete
1820.14,frontiers,avail=2 black=0
1820.14,explore_status,exploration_complete
1820.64,frontiers,avail=2 black=0
1820.64,explore_status,exploration_complete
1821.14,frontiers,avail=2 black=0
1821.14,explore_status,exploration_complete
1821.64,frontiers,avail=2 black=0
1821.64,explore_status,exploration_complete
1822.14,frontiers,avail=2 black=0
1822.14,explore_status,exploration_complete
1822.64,frontiers,avail=2 black=0
1822.64,explore_status,exploration_complete
1823.14,frontiers,avail=2 black=0
1823.14,explore_status,exploration_complete
1823.64,frontiers,avail=2 black=0
1823.64,explore_status,exploration_complete
1824.14,frontiers,avail=2 black=0
1824.14,explore_status,exploration_complete
1824.64,frontiers,avail=2 black=0
1824.64,explore_status,exploration_complete
1825.14,frontiers,avail=2 black=0
1825.14,explore_status,exploration_complete
1825.64,frontiers,avail=2 black=0
1825.64,explore_status,exploration_complete
1826.14,frontiers,avail=2 black=0
1826.14,explore_status,exploration_complete
1826.64,frontiers,avail=2 black=0
1826.64,explore_status,exploration_complete
1827.14,frontiers,avail=2 black=0
1827.14,explore_status,exploration_complete
1827.64,frontiers,avail=2 black=0
1827.64,explore_status,exploration_complete
1828.14,frontiers,avail=2 black=0
1828.14,explore_status,exploration_complete
1828.64,frontiers,avail=2 black=0
1828.64,explore_status,exploration_complete
1829.14,frontiers,avail=2 black=0
1829.14,explore_status,exploration_complete
1829.64,frontiers,avail=2 black=0
1829.64,explore_status,exploration_complete
1830.14,frontiers,avail=2 black=0
1830.14,explore_status,exploration_complete
1830.64,frontiers,avail=2 black=0
1830.64,explore_status,exploration_complete
1831.14,frontiers,avail=2 black=0
1831.14,explore_status,exploration_complete
1831.64,frontiers,avail=2 black=0
1831.64,explore_status,exploration_complete
1832.14,frontiers,avail=2 black=0
1832.14,explore_status,exploration_complete
1832.64,frontiers,avail=2 black=0
1832.64,explore_status,exploration_complete
1833.14,frontiers,avail=2 black=0
1833.14,explore_status,exploration_complete
1833.64,frontiers,avail=2 black=0
1833.64,explore_status,exploration_complete
1834.14,frontiers,avail=2 black=0
1834.14,explore_status,exploration_complete
1834.64,frontiers,avail=2 black=0
1834.64,explore_status,exploration_complete
1835.14,frontiers,avail=2 black=0
1835.14,explore_status,exploration_complete
1835.64,frontiers,avail=2 black=0
1835.64,explore_status,exploration_complete
1836.14,frontiers,avail=2 black=0
1836.14,explore_status,exploration_complete
1836.64,frontiers,avail=2 black=0
1836.64,explore_status,exploration_complete
1837.14,frontiers,avail=2 black=0
1837.14,explore_status,exploration_complete
1837.64,frontiers,avail=2 black=0
1837.64,explore_status,exploration_complete
1838.14,frontiers,avail=2 black=0
1838.14,explore_status,exploration_complete
1838.64,frontiers,avail=2 black=0
1838.64,explore_status,exploration_complete
1839.14,frontiers,avail=2 black=0
1839.14,explore_status,exploration_complete
1839.64,frontiers,avail=2 black=0
1839.64,explore_status,exploration_complete
1840.14,frontiers,avail=2 black=0
1840.14,explore_status,exploration_complete
1840.64,frontiers,avail=2 black=0
1840.64,explore_status,exploration_complete
1841.14,frontiers,avail=2 black=0
1841.14,explore_status,exploration_complete
1841.64,frontiers,avail=2 black=0
1841.64,explore_status,exploration_complete
1842.14,frontiers,avail=2 black=0
1842.14,explore_status,exploration_complete
1842.64,frontiers,avail=2 black=0
1842.64,explore_status,exploration_complete
1843.14,frontiers,avail=2 black=0
1843.14,explore_status,exploration_complete
1843.64,frontiers,avail=2 black=0
1843.64,explore_status,exploration_complete
1844.14,frontiers,avail=2 black=0
1844.14,explore_status,exploration_complete
1844.64,frontiers,avail=2 black=0
1844.64,explore_status,exploration_complete
1845.14,frontiers,avail=2 black=0
1845.14,explore_status,exploration_complete
1845.64,frontiers,avail=2 black=0
1845.64,explore_status,exploration_complete
1846.14,frontiers,avail=2 black=0
1846.14,explore_status,exploration_complete
1846.64,frontiers,avail=2 black=0
1846.64,explore_status,exploration_complete
1847.14,frontiers,avail=2 black=0
1847.14,explore_status,exploration_complete
1847.64,frontiers,avail=2 black=0
1847.64,explore_status,exploration_complete
1848.14,frontiers,avail=2 black=0
1848.14,explore_status,exploration_complete
1848.64,frontiers,avail=2 black=0
1848.64,explore_status,exploration_complete
1849.14,frontiers,avail=2 black=0
1849.14,explore_status,exploration_complete
1849.64,frontiers,avail=2 black=0
1849.64,explore_status,exploration_complete
1850.14,frontiers,avail=2 black=0
1850.14,explore_status,exploration_complete
1850.64,frontiers,avail=2 black=0
1850.64,explore_status,exploration_complete
1851.14,frontiers,avail=2 black=0
1851.14,explore_status,exploration_complete
1851.64,frontiers,avail=2 black=0
1851.64,explore_status,exploration_complete
1852.14,frontiers,avail=2 black=0
1852.14,explore_status,exploration_complete
1852.64,frontiers,avail=2 black=0
1852.64,explore_status,exploration_complete
1853.14,frontiers,avail=2 black=0
1853.14,explore_status,exploration_complete
1853.64,frontiers,avail=2 black=0
1853.64,explore_status,exploration_complete
1854.14,frontiers,avail=2 black=0
1854.14,explore_status,exploration_complete
1854.64,frontiers,avail=2 black=0
1854.64,explore_status,exploration_complete
1855.14,frontiers,avail=2 black=0
1855.14,explore_status,exploration_complete
1855.64,frontiers,avail=2 black=0
1855.64,explore_status,exploration_complete
1856.14,frontiers,avail=2 black=0
1856.14,explore_status,exploration_complete
1856.64,frontiers,avail=2 black=0
1856.64,explore_status,exploration_complete
1857.14,frontiers,avail=2 black=0
1857.14,explore_status,exploration_complete
1857.64,frontiers,avail=2 black=0
1857.64,explore_status,exploration_complete
1858.14,frontiers,avail=2 black=0
1858.14,explore_status,exploration_complete
1858.64,frontiers,avail=2 black=0
1858.64,explore_status,exploration_complete
1859.14,frontiers,avail=2 black=0
1859.14,explore_status,exploration_complete
1859.64,frontiers,avail=2 black=0
1859.64,explore_status,exploration_complete
1860.14,frontiers,avail=2 black=0
1860.14,explore_status,exploration_complete
1860.64,frontiers,avail=2 black=0
1860.64,explore_status,exploration_complete
1861.14,frontiers,avail=2 black=0
1861.14,explore_status,exploration_complete
1861.64,frontiers,avail=2 black=0
1861.64,explore_status,exploration_complete
1862.14,frontiers,avail=2 black=0
1862.14,explore_status,exploration_complete
1862.64,frontiers,avail=2 black=0
1862.64,explore_status,exploration_complete
1863.14,frontiers,avail=2 black=0
1863.14,explore_status,exploration_complete
1863.64,frontiers,avail=2 black=0
1863.64,explore_status,exploration_complete
1864.14,frontiers,avail=2 black=0
1864.14,explore_status,exploration_complete
1864.64,frontiers,avail=2 black=0
1864.64,explore_status,exploration_complete
1865.14,frontiers,avail=2 black=0
1865.14,explore_status,exploration_complete
1865.64,frontiers,avail=2 black=0
1865.64,explore_status,exploration_complete
1866.14,frontiers,avail=2 black=0
1866.14,explore_status,exploration_complete
1866.64,frontiers,avail=2 black=0
1866.64,explore_status,exploration_complete
1867.14,frontiers,avail=2 black=0
1867.14,explore_status,exploration_complete
1867.64,frontiers,avail=2 black=0
1867.64,explore_status,exploration_complete
1868.14,frontiers,avail=2 black=0
1868.14,explore_status,exploration_complete
1868.64,frontiers,avail=2 black=0
1868.64,explore_status,exploration_complete
1869.14,frontiers,avail=2 black=0
1869.14,explore_status,exploration_complete
1869.64,frontiers,avail=2 black=0
1869.64,explore_status,exploration_complete
1870.14,frontiers,avail=2 black=0
1870.14,explore_status,exploration_complete
1870.64,frontiers,avail=2 black=0
1870.64,explore_status,exploration_complete
1871.14,frontiers,avail=2 black=0
1871.14,explore_status,exploration_complete
1871.64,frontiers,avail=2 black=0
1871.64,explore_status,exploration_complete
1872.14,frontiers,avail=2 black=0
1872.14,explore_status,exploration_complete
1872.64,frontiers,avail=2 black=0
1872.64,explore_status,exploration_complete
1873.14,frontiers,avail=2 black=0
1873.14,explore_status,exploration_complete
1873.64,frontiers,avail=2 black=0
1873.64,explore_status,exploration_complete
1874.14,frontiers,avail=2 black=0
1874.14,explore_status,exploration_complete
1874.64,frontiers,avail=2 black=0
1874.64,explore_status,exploration_complete
1875.14,frontiers,avail=2 black=0
1875.14,explore_status,exploration_complete
1875.64,frontiers,avail=2 black=0
1875.64,explore_status,exploration_complete
1876.14,frontiers,avail=2 black=0
1876.14,explore_status,exploration_complete
1876.64,frontiers,avail=2 black=0
1876.64,explore_status,exploration_complete
1877.14,frontiers,avail=2 black=0
1877.14,explore_status,exploration_complete
1877.64,frontiers,avail=2 black=0
1877.64,explore_status,exploration_complete
1878.14,frontiers,avail=2 black=0
1878.14,explore_status,exploration_complete
1878.64,frontiers,avail=2 black=0
1878.64,explore_status,exploration_complete
1879.14,frontiers,avail=2 black=0
1879.14,explore_status,exploration_complete
1879.64,frontiers,avail=2 black=0
1879.64,explore_status,exploration_complete
1880.14,frontiers,avail=2 black=0
1880.14,explore_status,exploration_complete
1880.64,frontiers,avail=2 black=0
1880.64,explore_status,exploration_complete
1881.14,frontiers,avail=2 black=0
1881.14,explore_status,exploration_complete
1881.64,frontiers,avail=2 black=0
1881.64,explore_status,exploration_complete
1882.14,frontiers,avail=2 black=0
1882.14,explore_status,exploration_complete
1882.64,frontiers,avail=2 black=0
1882.64,explore_status,exploration_complete
1883.14,frontiers,avail=2 black=0
1883.14,explore_status,exploration_complete
1883.64,frontiers,avail=2 black=0
1883.64,explore_status,exploration_complete
1884.14,frontiers,avail=2 black=0
1884.14,explore_status,exploration_complete
1884.64,frontiers,avail=2 black=0
1884.64,explore_status,exploration_complete
1885.14,frontiers,avail=2 black=0
1885.14,explore_status,exploration_complete
1885.64,frontiers,avail=2 black=0
1885.64,explore_status,exploration_complete
1886.14,frontiers,avail=2 black=0
1886.14,explore_status,exploration_complete
1886.64,frontiers,avail=2 black=0
1886.64,explore_status,exploration_complete
1887.14,frontiers,avail=2 black=0
1887.14,explore_status,exploration_complete
1887.64,frontiers,avail=2 black=0
1887.64,explore_status,exploration_complete
1888.14,frontiers,avail=2 black=0
1888.14,explore_status,exploration_complete
1888.64,frontiers,avail=2 black=0
1888.64,explore_status,exploration_complete
1889.14,frontiers,avail=2 black=0
1889.14,explore_status,exploration_complete
1889.64,frontiers,avail=2 black=0
1889.64,explore_status,exploration_complete
1890.14,frontiers,avail=2 black=0
1890.14,explore_status,exploration_complete
1890.64,frontiers,avail=2 black=0
1890.64,explore_status,exploration_complete
1891.14,frontiers,avail=2 black=0
1891.14,explore_status,exploration_complete
1891.64,frontiers,avail=2 black=0
1891.64,explore_status,exploration_complete
1892.14,frontiers,avail=2 black=0
1892.14,explore_status,exploration_complete
1892.64,frontiers,avail=2 black=0
1892.64,explore_status,exploration_complete
1893.14,frontiers,avail=2 black=0
1893.14,explore_status,exploration_complete
1893.64,frontiers,avail=2 black=0
1893.64,explore_status,exploration_complete
1894.14,frontiers,avail=2 black=0
1894.14,explore_status,exploration_complete
1894.64,frontiers,avail=2 black=0
1894.64,explore_status,exploration_complete
1895.14,frontiers,avail=2 black=0
1895.14,explore_status,exploration_complete
1895.64,frontiers,avail=2 black=0
1895.64,explore_status,exploration_complete
1896.14,frontiers,avail=2 black=0
1896.14,explore_status,exploration_complete
1896.64,frontiers,avail=2 black=0
1896.64,explore_status,exploration_complete
1897.14,frontiers,avail=2 black=0
1897.14,explore_status,exploration_complete
1897.64,frontiers,avail=2 black=0
1897.64,explore_status,exploration_complete
1898.14,frontiers,avail=2 black=0
1898.14,explore_status,exploration_complete
1898.64,frontiers,avail=2 black=0
1898.64,explore_status,exploration_complete
1899.14,frontiers,avail=2 black=0
1899.14,explore_status,exploration_complete
1899.64,frontiers,avail=2 black=0
1899.64,explore_status,exploration_complete
1900.14,frontiers,avail=2 black=0
1900.14,explore_status,exploration_complete
1900.64,frontiers,avail=2 black=0
1900.64,explore_status,exploration_complete
1901.14,frontiers,avail=2 black=0
1901.14,explore_status,exploration_complete
